CASE_STATUS,JOB_TITLE,FULL_TIME_POSITION,EMPLOYER_NAME,EMPLOYER_STATE,WORKSITE_CITY_1,PREVAILING_WAGE_1,YEAR,
DENIED,COMPUTER NETWORK ARCHITECT,Y,ENTHSQUARE INC.,NY,BROOKLYN,120765,2018,
DENIED,SR. APPLICATION DEVELOPMENT ANALYST,Y,SPECTRUM HEALTH SYSTEM,MI,GRAND RAPIDS,81890,2018,
DENIED,SYSTEM TEST ENGINEER,Y,L&T TECHNOLOGY SERVICES LIMITED,MI,TROY,65998,2018,
DENIED,CONSULTANT,Y,DELOITTE CONSULTING LLP,IL,CHICAGO,60653,2018,
DENIED,PUBLIC RELATIONS SPECIALIST,N,"GALLAGHER LAW, P.C.",PA,PHILADELPHIA,39291.2,2018,
DENIED,BUSINESS ANALYST 4,Y,"CAPGEMINI AMERICA, INC.",NY,NEW YORK,140046,2018,
DENIED,ETL DEVELOPER - SENIOR,Y,GEISINGER HEALTH PLAN,PA,BLOOMSBURG,74672,2018,
DENIED,.NET CONSULTANT,Y,KYYBA INC.,MN,PLYMOUTH,93620.8,2018,
DENIED,DATA ANALYST,Y,DIVERSANT LLC,NY,NEW YORK,86652.8,2018,
DENIED,SENIOR PHARMACIST,Y,YORK WELLNESS PHARMACY,PA,YORK,116106,2018,
DENIED,NETWORK ENGINEER,Y,"HIH, INC.",IL,WATERLOO,72765,2018,
DENIED,REPORTING & ANALYSIS MANAGER,Y,"HSBC BANK USA, N.A.",IL,ARLINGTON HEIGHTS,95098,2018,
DENIED,SENIOR NOK MATERIAL ENGINEER,Y,FREUDENBERG-NOK GENERAL PARTNERSHIP,MI,PLYMOUTH,94494,2018,
DENIED,STAFF ACCOUNTANT,Y,"PERL GROSSMAN & ASSOCIATES, LLP",NY,LAKE SUCCESS,55494,2018,
DENIED,STAFF ACCOUNTANT,Y,SAFAVIEH GROUP LLC,NY,PORT WASHINGTON,56680,2018,
DENIED,SENIOR DATA ANALYST,Y,"MCKINSEY & COMPANY, INC. UNITED STATES",NY,NEW YORK,93642,2018,
DENIED,PROCESS ENGINEER,Y,"ALTAIR PRODUCTDESIGN, INC.",MI,LIVONIA,78291.2,2018,
DENIED,ASSISTANT PROFESSOR,Y,THE PENNSYLVANIA STATE UNIVERSITY,PA,ERIE,55110,2018,
DENIED,SENIOR SYSTEMS ANALYST JC60,Y,COGNIZANT TECHNOLOGY SOLUTIONS US CORP,PA,PHILADELPHIA,74714,2018,
DENIED,EXERCISE PHYSIOLOGIST,Y,PRIME HEALTHCARE SERVICES INC.,NY,BRONX,50794,2018,
DENIED,PHYSICIAN,Y,"UNIVERSITY AT BUFFALO SURGEONS, INC.",NY,NORTH TONAWANDA,137634,2018,
DENIED,SENIOR SYSTEMS ANALYST JC60,Y,COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION,IL,CHICAGO,75046,2018,
DENIED,ASSOCIATE,Y,ALBERT EINSTEIN COLLEGE OF MEDICINE,NY,"BRONX,NEW YORK",48547,2018,
DENIED,COMPUTER SYSTEM ANALYSTS,Y,INFODAT INTERNATIONAL INC,MI,HOLLAD,65000,2018,
DENIED,PROJECT MANAGER,Y,IBM CORPORATION,MN,WALTHAM,75650,2018,
DENIED,METALLIC SUPPLIER PRODUCT QUALITY DEVELOPMENT ENGINEER,Y,ALSTOM TRANSPORTATION INC.,NY,HORNELL,74589,2018,
DENIED,TECHICAL LEAD,Y,TATA CONSULTANCY SERVICES LIMITED,MN,MINNEAPOLIS,65707,2018,
DENIED,HYPERION CONSULTANT,Y,IBM CORPORATION,MN,SCHAUMBURG,75046,2018,
DENIED,FINANCE MANAGER (FP&A),Y,"MOHAWK GROUP INC,",NY,NEW YORK,106371,2018,
DENIED,SOFTWARE ENGINEER,Y,"QUICKEN LOANS, INC.",MI,DETROIT,61963,2018,
DENIED,ANDROID ENGINEER,Y,CURIOUSER PRODUCTS INC.,NY,NEW YORK,100360,2018,
DENIED,ASSOCIATE,Y,DEUTSCHE BANK SECURITIES INC.,NY,NEW YORK,95160,2018,
DENIED,TECHNICAL ARCHITECT,Y,"TAVANT TECHNOLOGIES, INC",NY,NEW YORK,114026,2018,
DENIED,DESIGN ENGINEER,Y,L&T TECHNOLOGY SERVICES LIMITED,IL,WOOD DALE,59259,2018,
DENIED,ELECTRONICS ENGINEER,Y,"PRICOL TECHNOLOGIES, INC.",MI,AUBURN HILLS,75067,2018,
DENIED,COMPUTER CLOUD RESEARCH ENGINEER,Y,"VISUAL TECHNOLOGIES, LLC",IL,CHICAGO,76024,2018,
DENIED,BUSINESS DEVELOPMENT ASSOCIATE,Y,THE HYDROGEN TECHNOLOGY GROUP,NY,NEW YORK,80517,2018,
DENIED,SENIOR SYSTEMS ANALYST JC60,Y,COGNIZANT TECHNOLOGY SOLUTIONS US CORP,IL,CHICAGO,75046,2018,
DENIED,BUSINESS INTELLIGENCE ANALYST,Y,"UPCLEAR, INC.",NY,NEW YORK,74443,2018,
DENIED,TAX ANALYST,N,HORIZON FAMILY OFFICE CORP,NY,NEW YORK,56451.2,2018,
DENIED,APPLICATION INTEGRATION ENGINEER,Y,PRAGMA EDGE INC,IL,BUFFALO GROVE,83595,2018,
DENIED,SENIOR SYSTEMS ANALYST,Y,NATSOFT CORPORATION,WI,MILWAUKEE,91333,2018,
DENIED,SENIOR SOFTWARE ENGINEER,Y,AIM BIG INC,IL,CHICAGO,99424,2018,
DENIED,SENIOR SYSTEMS ANALYST JC60,Y,COGNIZANT TECHNOLOGY SOLUTIONS US CORP,PA,PHILADELPHIA,74714,2018,
DENIED,SENIOR ANALYST,Y,"INFOCEPTS, LLC",NY,NEW YORK,74277,2018,
DENIED,CREDIT PORTFOLIO OFFICER,Y,CITIGROUP MANAGEMENT CORP.,NY,NEW YORK,97200,2018,
DENIED,SYSTEM ENGINEER,Y,L&T TECHNOLOGY SERVICES LIMITED,IL,ROCKFORD,62733,2018,
DENIED,SENIOR SYSTEM ENGINEER,Y,IBM CORPORATION,PA,MECHANICSBURG,64397,2018,
DENIED,SENIOR ASSOCIATE JC60 - MANAGEMENT ANALYSTS,Y,COGNIZANT TECHNOLOGY SOLUTIONS US CORP,MN,RICHFIELD,68370,2018,
DENIED,PACKAGED APPLICATION ENABLEMENT SPECIALIST,Y,IBM INDIA PRIVATE LIMITED,WI,GREEN BAY,85405,2018,
DENIED,SR. DATA WAREHOUSE DEVELOPER - ETL,Y,"INDSOFT, INC.",MI,LANSING,86050,2018,
DENIED,SENIOR SYSTEMS ANALYST JC60,Y,COGNIZANT TECHNOLOGY SOLUTIONS US CORP,WI,NEENAH,63627,2018,
DENIED,JAVA TECHNICAL ARCHITECT,Y,COSMIC-I LLC,IL,CHICAGO,74818,2018,
DENIED,QA ANALYST ENGINEER,Y,"INFORMATION RESOURCES, INC.",IL,CHICAGO,35818,2018,
DENIED,"SVP, STRATEGIC OPERATIONS",Y,"CYBER ADAPT, INC.",IL,BARRINGTON,132413,2018,
DENIED,RESEARCH COMPUTER SPECIALIST,Y,UNIVERSITY OF MICHIGAN,MI,ANN ARBOR,65354,2018,
DENIED,DC CLIENT TECHNOLOGY SPECIALIST,Y,ALIGHT SOLUTIONS LLC,IL,LINCOLNSHIRE,54475,2018,
DENIED,ENGINEERING PROGRAM MANAGER,Y,"MARQUARDT SWITCHES, INC.",MI,ROCHESTER HILLS,97157,2018,
DENIED,GENITOURINARY PATHOLOGIST,Y,UNIVERSITY OF PITTSBURGH PHYSICIANS,PA,PITTSBURGH,142792,2018,
DENIED,ASSISTANT PROFESSOR,Y,UNIVERSITY OF WISCONSIN LA CROSSE,WI,LA CROSSE,67460,2018,
DENIED,SENIOR MANAGING CONSULTANT,Y,IBM CORPORATION,PA,PITTSBURGH,101400,2018,
DENIED,BUSINESS INTELLIGENCE ANALYST,Y,"MATRIX RESOURCES, INC.",NY,NEW YORK,100755,2018,
DENIED,JR. ETF TRADER,Y,HSBC SECURITIES (USA) INC.,NY,NEW YORK,91624,2018,
DENIED,PSYCHOTHERAPIST,Y,MEDNET HEALTHCARE SYSTEMS,PA,PHILADELPHIA,42494,2018,
DENIED,MANAGER- APPLICATION PERFORMANCE ANALYSIS,Y,"PYRAMID TECHNOLOGY SOLUTIONS, INC",MI,SOUTHFIELD,65998,2018,
DENIED,IT SPECIALIST,Y,IBM CORPORATION,MN,MIDDLETOWN,74277,2018,
DENIED,TECHNICAL ARCHITECT,Y,"HEXAWARE TECHNOLOGIES, INC.",PA,MALVERN,87235,2018,
DENIED,PROGRAMMER ANALYST,Y,SYNTEL INC,IL,NORTHBROOK,75046,2018,
DENIED,SPLUNK ARCHITECT,Y,BITSIO INC.,IL,SPRINGFIELD,73694,2018,
DENIED,MENTAL HEALTH SOCIAL WORKER,Y,COMMUNITY COUNSELING AND MEDIATION,NY,BROOKLYN,42016,2018,
DENIED,GUIDEWIRE DEVELOPER,Y,STONEBRIDGE CONSULTING GROUP LLC,WI,MADISON,82160,2018,
DENIED,SOFTWARE DEVELOPER,Y,VYZER SOLUTIONS INC,IL,LOMBARD,83366,2018,
DENIED,APPLICATIONS CONSULTANT 3,Y,"CAPGEMINI AMERICA, INC. (LEGACY CAPGEMINI FINANCIAL SERVICES, INC.)",NY,NEW YORK CITY,114026,2018,
DENIED,SOFTWARE ENGINEER 1615.27218,Y,GOOGLE LLC,NY,NEW YORK,117624,2018,
DENIED,SENIOR CONSULTANT,Y,DELOITTE CONSULTING LLP,MN,MINNEAPOLIS,98197,2018,
DENIED,POSTDOCTORAL SCHOLAR,Y,THE PENNSYLVANIA STATE UNIVERSITY,PA,UNIVERSITY PARK,41267,2018,
DENIED,ASSOCIATE DIRECTOR JC40,Y,COGNIZANT TECHNOLOGY SOLUTIONS U.S. CORPORATION,IL,MOLINE,101816,2018,
DENIED,SENIOR SYSTEMS ANALYST JC60,Y,COGNIZANT TECHNOLOGY SOLUTIONS US CORP,NY,NEW YORK,86653,2018,
DENIED,ATTORNEY,Y,DIAMOND PERSONNEL LLC,NY,NEW YORK,167564.8,2018,
DENIED,CORPORATE STRATEGY MANAGER,Y,CUMMINS INC.,IN,COLUMBUS,81390,2018,
DENIED,SPECIALIST SENIOR,Y,DELOITTE CONSULTING LLP,PA,GLEN MILLS,82160,2018,
DENIED,SOFTWARE DEVELOPER,Y,INFO-MATRIX CORPORATION,PA,MECHANICSBURG,66248,2018,
DENIED,INSTRUCTOR,Y,ALBERT EINSTEIN COLLEGE OF MEDICINE,NY,"BRONX,NEW YORK",54954,2018,
DENIED,SIMULATION ENGINEER,Y,RESOURCE TECHNOLOGIES CORPORATION,MI,AUBURN HILLS,64376,2018,
DENIED,ASSOCIATE MEDIA PLANNER,Y,"HUGE, LLC",NY,BROOKLYN,46675,2018,
DENIED,STUDIO SENIOR,Y,DELOITTE CONSULTING LLP,NY,BROOKLYN,93538,2018,
DENIED,VICE PRESIDENT,Y,DEUTSCHE BANK SECURITIES INC.,NY,NEW YORK,165006,2018,
DENIED,SENIOR MARKETING ANALYST,Y,KAPLAN INC.,NY,NEW YORK CITY,63336,2018,
DENIED,SOFTWARE DEVELOPER,Y,NARTAL SYSTEMS INC.,IL,CHICAGO,83366,2018,
DENIED,PROGRAMMER ANALYST,Y,WIPRO LIMITED,WI,MILWAUKEE,61443,2018,
DENIED,TAX SENIOR ASSOCIATE,Y,RSM US LLP,MN,MINNEAPOLIS,60861,2018,
DENIED,ATTENDING NEUROLOGIST,Y,"EINSTEIN PRACTICE PLAN, INC.",PA,PHILADELPHIA,92768,2018,
DENIED,ASSISTANT PROFESSOR,Y,UNIVERSITY OF CINCINNATI,OH,CINCINNATI,51325,2018,
DENIED,ASSOCIATE SCIENTIST,Y,PPD DEVELOPMENT L.P.,PA,KING OF PRUSSIA,46114,2018,
DENIED,SOFTWARE DEVELOPER,Y,TEKSOFT SYSTEMS INC,WI,MILWAUKEE,73362,2018,
DENIED,HOSPITALIST,N,MODEN MEDICAL GROUP PLLC,MN,BEMIDJI,199929.6,2018,
DENIED,SOFTWARE ENGINEER,Y,OPENLOGIX CORPORATION,MI,WIXOM,71635,2018,
DENIED,SENIOR INTERNAL AUDITOR,Y,KOHLER CO.,WI,KOHLER,63627,2018,
DENIED,"MANAGER, APPLICATION SUPPORT",Y,EQUINOX HOLDINGS INC.,NY,NEW YORK,149843,2018,
DENIED,SOFTWARE ENGINEER (MEMBER OF TECHNICAL STAFF),Y,"COCKROACH LABS, INC.",NY,NEW YORK,114026,2018,
DENIED,REHABILITATION COORDINATOR,Y,NORTH WESTCHESTER RESTORATIVE THERAPY AND NURSING CENTER,NY,MOHEGAN LAKE,43930,2018,
DENIED,SOFTWARE ENGINEER 3,Y,"PERISCOPE, INC.",MI,ANN ARBOR,79227,2018,
DENIED,TECHNICAL CONSULTANT,Y,LARSEN & TOUBRO INFOTECH LIMITED,IL,SPRINGFIELD,68494,2018,
DENIED,CATIA DESIGNER MECHANICAL,Y,"HUMAN RESOURCES UNLIMTED, INC.",MI,ALLEN PARK,51022,2018,
DENIED,UNIT PROCESS DEVELOPMENT ENGINEER,Y,IBM CORPORATION,NY,ALBANY,76939,2018,
DENIED,COMPUTER SYSTEMS ANALYST,Y,"CRITICALRIVER, INC.",NY,NEW YORK,86653,2018,
DENIED,SENIOR AUDITOR,Y,PADILLA & COMPANY LLP,NY,JAMAICA,56451,2018,
DENIED,"SOFTWARE DEVELOPERS, APPLICATIONS",Y,E-DATA EXPERTS INC,PA,MECHANICSBURG,66248,2018,
DENIED,TECHNICAL SOLUTIONS ARCHITECT,Y,IBM CORPORATION,IL,LAKE ZURICH,92061,2018,
DENIED,SOFTWARE ENGINEER,Y,CERNER CORPORATION,PA,MALVERN,69617,2018,
DENIED,APPLICATION DEVELOPER,Y,IBM CORPORATION,MN,BOISE,58448,2018,
DENIED,COMPUTER SPECIALIST/TESTING AND QUALITY ANALYST 2,Y,ACCENTURE LLP,OH,COLUMBUS,71926,2018,
DENIED,SYSTEMS ANALYST,Y,"PGW AUTO GLASS, LLC",PA,CRANBERRY TOWNSHIP,86882,2018,
DENIED,ENGINEER I,Y,"P3 NORTH AMERICA, INC.",MI,SOUTHFIELD,60986,2018,
DENIED,SENIOR CONSULTANT,Y,DELOITTE CONSULTING LLP,IL,CHICAGO,69992,2018,
DENIED,COMPUTER PROGRAMMER,Y,TIGER PARTY NEW YORK LLC,NY,NEW YORK,74713.6,2018,
DENIED,VISITING PROFESSOR OF HUMANITIES,Y,THE NEW SCHOOL,NY,NEW YORK,91250,2018,
DENIED,PACKAGING ENGINEER,Y,"I3INFOTEK, INC.",IN,WARSAW,52374,2018,
DENIED,SOFTWARE ENGINEER (TESTING),Y,"PAMTEN, INC.",MN,PLYMOUTH,78166,2018,
DENIED,FAMILY MEDICINE PHYSICIAN,Y,NORTHWEST BUFFALO COMMUNITY HEALTH CARE CENTER,NY,BUFFALO,102793.6,2018,
DENIED,ORACLE PORTAL DEVELOPER,Y,"ENNOPLE, INC.",NY,ALBANY,82493,2018,
DENIED,SOFTWARE DEVELOPER SENIOR,Y,CSRA STATE AND LOCAL SOLUTIONS LLC,NY,RENSSELAER,84386,2018,
DENIED,SQL BI DEVELOPER,Y,SVK SYSTEMS INC,IL,SPRINGFIELD,68494,2018,
DENIED,PROJECT DELIVERY ANALYST,Y,DELOITTE CONSULTING LLP,IL,SPRINGFIELD,55349,2018,
DENIED,SENIOR ENGINEER,Y,"HITACHI AUTOMOTIVE SYSTEMS AMERICAS, INC.",MI,FARMINGTON HILLS,83512,2018,
DENIED,MARKET RESEARCH ANALYST,Y,"THESTREET, INC",NY,NEW YORK,63336,2018,
DENIED,QA ANALYST,Y,"C-VISION, INC.",MI,GRAND RAPIDS,41517,2018,
DENIED,SALESFORCE LIGHTNING APPLICATIONS DEVELOPER,Y,CODESCIENCE INC.,PA,PITTSBURG,101400,2018,
DENIED,DEVELOPER,Y,"LATITUDE CONSULTING GROUP, INC",MI,SALINE,79227,2018,
DENIED,PROJECT LEADER,Y,LAR NY LLC,NY,NEW YORK,87173,2018,
DENIED,TRADE ENRICHMENT ANALYST I,Y,"FIFTH THIRD BANK, AN OHIO BANKING CORPORATION",OH,CINCINNATI,51043,2018,
DENIED,SUPPLY CHAIN MANAGER,Y,CUMMINS INC.,MN,SHOREVIEW,96179,2018,
DENIED,SOFTWARE DEVELOPER,Y,FORWARD LLC,PA,PHILADELPHIA,87797,2018,
DENIED,ASSOCIATE ACCOUNT STRATEGY MANAGER,Y,SOULSIGHT,ILLINOIS,Chicago,47549,2019,
DENIED,PROMOTIONS & MARKETING MANAGER,N,"BLANK SPACE BRANDING, INC.",ILLINOIS,Lombard,47548.8,2019,
DENIED,"VP, PRODUCTION",Y,"ROKKAN MEDIA, LLC",NEWYORK,New York,137613,2019,
DENIED,DIRECTOR OF CORPORATE STRATEGY,Y,FILTRONEX LLC,MN,BURNSVILLE,58718,2019,
DENIED,BRAND MANAGER,Y,TRU FRAGRANCE & BEAUTY LLC,NEWYORK,New York,94806,2019,
DENIED,SENIOR PARTNERSHIPS MANAGER,Y,INTREPID US INC,NEWYORK,New York City,94806,2019,
DENIED,1,Y,MATCHBOOK DISTILLING COMPANY LLC,NEWYORK,Greenport,55578,2019,
DENIED,SOCIAL MEDIA MANAGER,Y,PEN AMERICAN CENTER,NEWYORK,New York,63482,2019,
DENIED,"MANAGER, MARKETING DEPARTMENT",Y,ROYAL REALTY CORP,NY,NEW YORK,111653,2019,
DENIED,"MARKETING MANAGER, MARKETING DEPARTMENT",Y,THE ROYAL REALTY CORP,NY,NEW YORK,111653,2019,
DENIED,"ASSOCIATE DIRECTOR, PRODUCT MANAGEMENT",Y,"PIVOTAL SOFTWARE, INC.",NY,NEW YORK,118290,2019,
DENIED,DIRECTOR OF MARKETING,Y,NEW YORK FILM ACADEMY INC,NEWYORK,New York,118290,2019,
DENIED,SENIOR SALES CONSULTANT 1615.39342,Y,GOOGLE LLC,NEWYORK,NEW YORK,156832,2019,
DENIED,PRODUCT MANAGER,Y,"SPOTIFY USA, INC.",NEWYORK,NEW YORK,156832,2019,
DENIED,"DIRECTOR, BUSINESS STRATEGY",Y,"HUGE, LLC",NEWYORK,Brooklyn,195395,2019,
DENIED,"SR. ASSOCIATE BRAND MANAGER, MARKETING",Y,KRAFT FOODS GROUP BRANDS LLC,ILLINOIS,Chicago,97531,2019,
DENIED,STRATEGY MANAGER,Y,THE NEW YORK TIMES COMPANY,NEWYORK,New York,118290,2019,
DENIED,"SENIOR MANAGER, APPLICATIONS DEVELOPMENT - HTA",Y,"HAYNES INTERNATIONAL, INC.",INDIANA,KOKOMO,92144,2019,
DENIED,"GLOBAL MARKETING MANAGER, FACEBOOK BLUEPRINT",Y,"FACEBOOK, INC.",NEWYORK,New York,109096,2019,
DENIED,"SENIOR VICE PRESIDENT, PRODUCT MANAGEMENT AND MARKETING",Y,CABLEVISION LIGHTPATH INC,NEWYORK,LONG ISLAND CITY,195395,2019,
DENIED,"VICE PRESIDENT, BUSINESS DEVELOPMENT",Y,"A &AMP; Z PHARMACEUTICAL, INC.",NEWYORK,Hauppauge,126818,2019,
DENIED,MARKETING MANAGER,N,ON-OFF SHORE CONSULTANTS INC,NEWYORK,Elmhurst,118289.6,2019,
DENIED,"SENIOR DIRECTOR, GROWTH & ENGAGEMENT MARKETING",Y,"LAUNCH KIDS, INC.",NEWYORK,New York,156832,2019,
DENIED,DIRECTOR,Y,INSTITUTIONAL INVESTOR LLC,NEWYORK,New York,118290,2019,
DENIED,PRODUCT MARKETING MANAGER,Y,FREE STREAM MEDIA CORPORATION,NEWYORK,New York,118290,2019,
DENIED,MARKETING DIRECTOR,Y,"EAST MEET EAST, INC.",NEWYORK,NEW YORK,118290,2019,
DENIED,ASSOCIATE DIRECTOR OF PRODUCT MANAGEMENT & MARKETING,Y,"WORLD EDUCATION SERVICES, INC.",NEWYORK,NEW YORK,118290,2019,
DENIED,"DIRECTOR, DIGITAL STRATEGY",Y,"THE MARKETING ARM, INC",NEWYORK,NEW YORK,114046,2019,
DENIED,"MANAGER, CONSUMER & MARKET INSIGHTS",Y,THE LUBRIZOL CORPORATION,OHIO,Cleveland,77464,2019,
DENIED,"SVP, MANAGING DIRECTOR",Y,"CARAT USA, INC.",NEWYORK,New York,227406,2019,
DENIED,SENIOR MARKETING MANAGER,Y,"AMAZON.COM SERVICES, INC",WISCONSIN,SEATTLE,131822,2019,
DENIED,HEAD OF MARKETING,Y,UTALK LLC,NY,NEW YORK,118290,2019,
DENIED,HEAD OF MARKETING,Y,UTALK LLC,NY,NEW YORK,118290,2019,
DENIED,"MARKETING MANAGER, MARKETING DEPARTMENT",Y,THE ROYAL REALTY CORP,NY,NEW YORK,111653,2019,
DENIED,"VICE PRESIDENT, BRAND STRATEGY",Y,HOT PAPER LANTERN LLC,NY,NEW YORK,156832,2019,
DENIED,PRODUCT VICE PRESIDENT,Y,"COVERWALLET, INC.",NY,NEW YORK,195395,2019,
DENIED,COMMERCIAL AND BUSINESS DEVELOPMENT MANAGER,Y,FMC CORPORATION,NY,PHILADELPHIA,129189,2019,
DENIED,MARKETING MANAGER,Y,"WOSLER HOLDINGS, INC.",NY,NEW YORK,156832,2019,
DENIED,PRINCIPAL DIRECT MARKETING CAMPAIGNS MANAGEMENT,Y,DISCOVER BANK,IL,RIVERWOODS,93300,2019,
DENIED,"VICE PRESIDENT, BRAND STRATEGY",Y,HOT PAPER LANTERN LLC,NEWYORK,New York,156832,2019,
DENIED,NORTH AMERICAN MARKETING DIRECTOR,Y,BROADBAND PROLIFERATION PARTNERS LLC,NEWYORK,New York City,156832,2019,
DENIED,NORTH AMERICAN MARKETING DIRECTOR,Y,BROADBAND PROLIFERATION PARTNERS LLC,NEWYORK,New York City,156832,2019,
DENIED,ASSISTANT MARKETING MANAGER,Y,ECOLAB INC,MINNESOTA,St. Paul,87190,2019,
DENIED,MARKETING AND SALES MANAGER,Y,"MEDITERRANEAN GYROS PRODUCTS, INC.",NEWYORK,LONG ISLAND CITY,118290,2019,
DENIED,"SENIOR VICE PRESIDENT, BUSINESS DEVELOPMENT AND SALES",Y,LIVEKICK INC,NEWYORK,New York,144140,2019,
DENIED,MANAGING DIRECTOR,Y,"BRIGHTSTAR CAPITAL PARTNERS, LP",NEWYORK,NEW YORK,233938,2019,
DENIED,MARKETING MANAGER,Y,"DIGIULIO GROUP ESTATE , LLC",NEWYORK,New York,118290,2019,
DENIED,DIGITAL MARKETING MANAGER,Y,"ZARA USA, INC.",NEWYORK,New York,118290,2019,
DENIED,VICE PRESIDENT OF MARKETING,Y,ATIVA MEDICAL CORPORATION,MINNESOTA,St. Paul,230000,2019,
DENIED,"DIRECTOR, MARKETING OPERATIONS",Y,"ADVERATOR , INC.",NEWYORK,New York,114046,2019,
DENIED,MARKETING & EVENTS DIRECTOR,Y,SULLIVAN CORPORATION,MICHIGAN,Livonia,89752,2019,
DENIED,SENIOR BRAND AND MARKETING MANAGER,N,EAST COAST CREATIVE LAB LLC,NEWYORK,New York,151840,2019,
DENIED,DIRECTOR OF MARKETING,Y,LA PECORA BIANCA HOLDINGS LLC,NEWYORK,New York,114046,2019,
DENIED,DIRECTOR OF MARKETING AND PLANNING,Y,"VILTER MANUFACTURING, LLC",WISCONSIN,Cudahy,102600,2019,
DENIED,DIRECTOR OF SPONSORSHIP,Y,LEGENDS OWO LLC,NY,NEW YORK,140608,2019,
DENIED,VICE PRESIDENT SALES,Y,ALAMY INC,NEWYORK,Brooklyn,154461,2019,
DENIED,"DIRECTOR, DIGITAL ADVERTISING AND OPERATIONS",Y,"PUBMATIC, INC.",NEWYORK,NEW YORK,108597,2019,
DENIED,"SENIOR DIRECTOR, ENTERPRISE SALES",Y,RAKUTEN MARKETING LLC,NEWYORK,New York,154461,2019,
DENIED,DIRECTOR OF SPONSORSHIP,Y,LEGENDS OWO LLC,NY,NEW YORK,140608,2019,
DENIED,DIRECTOR OF SPONSORSHIP,Y,LEGENDS OWO LLC,NY,NEW YORK,140608,2019,
DENIED,BRANCH MANAGER,Y,"GEBRUDER WEISS, INC.",ILLINOIS,Des Plaines,99112,2019,
DENIED,"DIRECTOR OF NEW BUSINESS, SALES AND MARKETING",Y,OPTIMOVE INC,NEWYORK,New York,82576,2019,
DENIED,REGIONAL SALES MANAGER,Y,CHINA TELECOM (AMERICAS) CORPORATION,ILLINOIS,Chicago,67267,2019,
DENIED,DIRECTOR SALES & PROMOTION,Y,ASAP IMPORTS CO.,ILLINOIS,MT. PROSPECT,130957,2019,
DENIED,"ACCOUNT DIRECTOR, ENTERPRISE SALES",Y,WE WORK MANAGEMENT LLC,NEWYORK,NEW YORK,114458,2019,
DENIED,ADVANCEMENT & GIVING SPECIALIST,Y,THE PENNSYLVANIA STATE UNIVERSITY,PENNSYLVANIA,University Park,62691,2019,
DENIED,COMMUNICATIONS SUPERVISOR,Y,ACTIVATE INC,NEWYORK,New York,137675,2019,
DENIED,DEVELOPMENT AND COMMUNICATIONS MANAGER,N,NECTAR FOUNDATION INC,NEWYORK,ROSLYN,112923.2,2019,
DENIED,"SENIOR CONSULTANT, PUBLIC RELATIONS",Y,"THORNHILL HOLDINGS, INC.",NEWYORK,New York City,137675.2,2019,
DENIED,"DIRECDTOR, DIGITAL COMMUNICATIONS",Y,"GLOBAL STRATEGY GROUP, LLC",NEWYORK,New YORK,97843,2019,
DENIED,"DIRECTOR, DIGITAL COMMUNICATIONS",Y,"GLOBAL STRATEGY GROUP, LLC",NEWYORK,New York,97843,2019,
DENIED,PUBLIC RELATIONS ACCOUNT SUPERVISOR,Y,"SAATCHI & SAATCHI NORTH AMERICA, INC.",NEWYORK,New York,97843,2019,
DENIED,RESOURCE DEVELOPMENT OFFICER,Y,"AMERICAN JEWISH JOINT DISTRIBUTION COMMITTEE, INC.",NEWYORK,New York,97843,2019,
DENIED,HEAD OF BRANDED CONTENT,Y,"GENIUS MEDIA GROUP, INC.",NEWYORK,Brooklyn,135346,2019,
DENIED,VP-PUBLIC RELATIONS SPECIALIST,Y,"FOREFRONT COMMUNICATIONS GROUP, INC.",NEWYORK,New York,99944,2019,
DENIED,"DIRECTOR, REGIONAL SALES",Y,PR NEWSWIRE ASSOCIATION LLC,NEWYORK,FLOOR 19,85042,2019,
DENIED,PUBLIC RELATIONS AND FUNDRAISING MANAGER,Y,GOREN GROUP LLC,NEWYORK,NEW YORK,175427,2019,
DENIED,GENERAL MANAGER,Y,ARBUDA HOSPITALITY LLC,WISCONSIN,Menomonie,51376,2019,
DENIED,FRANCHISE ADMINISTRATION MANAGER,Y,"BLINK HOLDINGS, INC",NEWYORK,New York,85509,2019,
DENIED,OPERATIONAL MANAGER,Y,"BALTIC AMERICAN CHAMBER OF COMMERCE, INC.",NEWYORK,NEW YORK,85509,2019,
DENIED,BUSINESS DEVELOPMENT MANAGER,Y,SIMPLE FORWARDING INC.,NEWYORK,Monroe,69638,2019,
DENIED,DIRECTOR OF SOFTWARE ENGINEERING,Y,"GALAXE.SOLUTIONS, INC",MI,DETROIT,137301,2019,
DENIED,SR. PRODUCT MANAGER,Y,ENTERPRISE ENGINEERING INC,NY,NEW YORK,237494.4,2019,
DENIED,TECHNOLOGY COMPLIANCE MANAGER,Y,"STROZ FRIEDBERG, LLC",NY,NEW YORK,105138,2019,
DENIED,MANAGER IT IDENTITY AND ACCESS MANAGEMENT,Y,"FIRST SOLAR, INC.",OH,PERRYSBURG,139339,2019,
DENIED,SENIOR PRODUCT MANAGER,Y,"GRAILED, INC.",NY,NEW YORK,160763,2019,
DENIED,HEAD OF BUSINESS INTELLIGENCE,Y,KRAFT HEINZ FOODS COMPANY,IL,CHICAGO,142106,2019,
DENIED,PROGRAM MANAGER,Y,"TAVANT TECHNOLOGIES, INC",PENNSYLVANIA,CARLISLE,105976,2019,
